Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Vinblastine","1004","ZR-75-30","909907","BRCA","breast","breast","2.2681589686694155",".97646929318650677",".10000000000000001",".045453685633850362","2.6457587114767076","GDSC2"
"Vinblastine","1004","AU565","910704","BRCA","breast","breast","-2.7201842655804978",".84771615794362054",".10000000000000001",".15012354166922803",".3551615343390197","GDSC2"
"Vinblastine","1004","CAL-85-1","910852","BRCA","breast","breast","-1.902487189222293",".89029621729207564",".10000000000000001",".05393402545253291",".73063982981791642","GDSC2"
"Vinblastine","1004","UACC-812","910910","BRCA","breast","breast","-1.4632220110338716",".89650638381072223",".10000000000000001",".10259433655257072",".93234599355277381","GDSC2"
"Vinblastine","1004","CAL-51","910927","BRCA","breast","breast","-5.0093726208319094",".59111938900308447",".10000000000000001",".11878753075081289","-.69601079648071795","GDSC2"
"Vinblastine","1004","MFM-223","910948","BRCA","breast","breast","-2.7335415007770556",".78833450047769804",".10000000000000001",".094343749717738415",".34902802591772114","GDSC2"
"Vinblastine","1004","CAL-148","924106","BRCA","breast","breast","-5.5732357659591054",".52373812026732725",".10000000000000001",".20297985483246603","-.95493109684263688","GDSC2"
"Vinblastine","1004","MDA-MB-415","924240","BRCA","breast","breast","-3.8723121970639571",".73903232840542099",".10000000000000001",".18019738620364723","-.17388405527432724","GDSC2"
"Vinblastine","1004","MDA-MB-157","925338","BRCA","breast","breast","-4.2464176403158058",".68400290083942328",".10000000000000001",".12170835360184429","-.34566952231694986","GDSC2"
"Vinblastine","1004","BT-474","946359","BRCA","breast","breast","-2.1499139935469143",".83999430438170086",".10000000000000001",".16348252581481987",".61702392310908338","GDSC2"
"Vinblastine","1004","CAMA-1","946382","BRCA","breast","breast","-2.0491848599837561",".89642760738196825",".10000000000000001",".15956296855739438",".66327773086856279","GDSC2"
"Vinblastine","1004","BT-483","949093","BRCA","breast","breast","2.7204816362008084",".95917306481918785",".10000000000000001",".076400272377530082","2.8534607433435246","GDSC2"
"Vinblastine","1004","MDA-MB-436","1240172","BRCA","breast","breast","-1.553673808600275",".89322664802302598",".10000000000000001",".053846137970961792",".89081143539525209","GDSC2"
"Vinblastine","1004","EFM-192A","1290798","BRCA","breast","breast","1.2109720544413716",".98376928405214692",".10000000000000001",".04317046999853353","2.1603090846725506","GDSC2"
"Vinblastine","1004","HCC1428","1290905","BRCA","breast","breast","-.76832324604894331",".90309622353708396",".10000000000000001",".21394483577658444","1.2514365361886772","GDSC2"
"Vinblastine","1004","HDQ-P1","1290922","BRCA","breast","breast","-2.4333561938499981",".84643180417786856",".10000000000000001",".17231039790614319",".48687010782264079","GDSC2"
"Vinblastine","1004","JIMT-1","1298157","BRCA","breast","breast","-4.7280935986945094",".63042302613116497",".10000000000000001",".11456729708700125","-.56685029091000227","GDSC2"
"Vinblastine","1004","HCC1500","1303900","BRCA","breast","breast","-3.4745497336332116",".77884670202129125",".10000000000000001",".12557544695773118",".0087644781405552905","GDSC2"
"Cisplatin","1005","HCC1954","749709","BRCA","breast","breast","5.0902430206925331",".99094584741167124","8",".047849782473728682",".99965757665953603","GDSC2"
"Cisplatin","1005","HCC1143","749710","BRCA","breast","breast","5.7576882711486617",".98432019657417213","8",".057984674016562675","1.3594001037089256","GDSC2"
"Cisplatin","1005","HCC1187","749711","BRCA","breast","breast","4.0819446942122415",".97952872411948766","8",".081224591137802546",".45620058488409915","GDSC2"
"Cisplatin","1005","HCC1395","749712","BRCA","breast","breast","2.9168411835086281",".92668997259605979","8",".080614211995584648","-.1717719430920866","GDSC2"
"Cisplatin","1005","HCC1599","749713","BRCA","breast","breast","2.3860267109392743",".90370381631242913","8",".1012438309438663","-.457872622699874","GDSC2"
"Cisplatin","1005","HCC1937","749714","BRCA","breast","breast","4.8942778927641069",".97116160448883782","8",".06541925320519669",".89403544467739704","GDSC2"
"Cisplatin","1005","HCC2157","749715","BRCA","breast","breast","3.9306485123062846",".98507489082573774","8",".084383402492921172",".3746543145726729","GDSC2"
"Cisplatin","1005","HCC2218","749716","BRCA","breast","breast","4.3806530992054968",".99090217546163528","8",".07876505073682738",".61719973258906802","GDSC2"
"Cisplatin","1005","HCC38","749717","BRCA","breast","breast","4.6286332047735828",".96938643846057415","8",".057926366286492302",".75085712212637123","GDSC2"
"Cisplatin","1005","T47D","905945","BRCA","breast","breast","5.8877892399788783",".9912966206817565","8",".051242218786804121","1.4295224864310607","GDSC2"
"Cisplatin","1005","MCF7","905946","BRCA","breast","breast","4.608782254740742",".96447372519387431","8",".067537625590875366",".74015777124438498","GDSC2"
